CHR	END	s_5_1_sequence.WB57
chr1	7562335	5
chr1	41652388	3
chr1	151951832	5
chr1	229163663	6
chr1	249250621	4
chr2	42263443	4
chr2	46166058	3
chr2	62438686	4
chr2	69714453	3
chr2	133215833	4
chr2	159052023	3
chr2	163205847	2
chr2	173340455	3
chr2	179174985	1
chr2	183619004	2
chr2	217329998	3
chr2	228545197	2
chr2	231255744	3
chr2	239386808	2
chr2	243199373	1
chr3	6816500	6
chr3	33356595	4
chr3	40277744	6
chr3	52714748	2
chr3	138607478	3
chr3	142191489	7
chr3	150917410	3
chr3	172572679	5
chr3	178206199	3
chr3	183364148	5
chr3	186398113	7
chr3	195121117	5
chr3	198022430	3
chr4	48705710	2
chr4	88247034	5
chr4	120027256	6
chr4	139792810	4
chr4	162118334	3
chr4	189901912	4
chr4	191154276	5
chr5	6833630	6
chr5	46157140	5
chr5	128669362	3
chr5	137834598	2
chr5	147792446	4
chr5	154467756	6
chr5	180915260	4
chr6	8859531	2
chr6	24135254	6
chr6	27461594	5
chr6	120301813	3
chr6	168213900	4
chr6	171115067	5
chr7	113519853	7
chr7	128502445	12
chr7	131635815	10
chr7	159138663	4
chr8	2300981	4
chr8	43273718	3
chr8	51050582	4
chr8	66603237	5
chr8	70743010	4
chr8	82127478	20
chr8	87087149	5
chr8	92591227	16
chr8	98010073	1
chr8	104736037	3
chr8	107846783	1
chr8	112486236	4
chr8	129335034	29
chr8	131834676	4
chr8	141864653	2
chr8	146364022	4
chr9	37991960	3
chr9	141213431	4
chr10	29849947	4
chr10	33154694	2
chr10	57019293	4
chr10	61141546	7
chr10	70927191	6
chr10	77074817	7
chr10	80664309	9
chr10	82273835	5
chr10	112005915	2
chr10	135534747	3
chr11	135006516	4
chr12	7294900	5
chr12	11448611	4
chr12	28483444	3
chr12	116245005	4
chr12	123963410	2
chr12	133851895	3
chr13	94749122	3
chr13	115169878	5
chr14	45963737	5
chr14	57948243	3
chr14	85582418	5
chr14	92343342	8
chr14	107349540	3
chr15	102531392	4
chr16	61394952	4
chr16	90354753	2
chr17	21676807	2
chr17	28897026	8
chr17	37190590	2
chr17	39595239	15
chr17	60961449	2
chr17	81195210	4
chr18	33218185	3
chr18	53706588	2
chr18	78077248	3
chr19	15046810	2
chr19	20198317	3
chr19	24058117	0
chr19	59128983	5
chr20	30143961	8
chr20	32692781	4
chr20	37812913	8
chr20	40914124	4
chr20	44489206	7
chr20	51100068	11
chr20	57686823	14
chr20	63025520	7
chr21	34179513	4
chr21	48129895	5
chr22	47560972	4
chr22	51304566	6
chrX	46063865	5
chrX	74987845	6
chrX	101416534	2
chrX	104091925	4
chrX	155270560	2
chrY	59373566	0
